SCOPE,AGG_LEVEL,YEAR,CAMPUS NUMBER,CAMPUS NAME,GRADE GROUP,DISTRICT NUMBER,DISTRICT NAME,REGION,COUNTY NUMBER,COUNTY NAME,TOTAL ENROLLMENT,TOTAL G & T STUDENTS,TOTAL CTE STUDENTS,TOTAL LEP STUDENTS,TOTAL BILINGUAL STUDENTS,TOTAL ESL STUDENTS,TOTAL ECONOMICALLY DISADVANTAGED STUDENTS,TOTAL TITLE I STUDENTS,TOTAL AT RISK STUDENTS,TOTAL MILITARY CONNECTED STUDENTS,TOTAL FOSTER CARE STUDENTS,TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES,SUM_HOMELESS,TOTAL DYSLEXIC STUDENTS
STATE,CAMPUS,2016-2017,71905138,ALICIA R CHACON,ELEMENTARY,71905,YSLETA ISD,19,71,EL PASO COUNTY,762,87,40,344,668,-9999999,507,762,442,9,0,63,16,10
STATE,CAMPUS,2016-2017,101903012,ALIEF EARLY COLLEGE H S,HIGH SCHOOL,101903,ALIEF ISD,4,101,HARRIS COUNTY,427,69,70,9,0,9,349,427,151,-9999999,0,-9999999,-9999999,-9999999
STATE,CAMPUS,2016-2017,101903047,ALIEF ISD J J A E P,ELEMENTARY / SECONDARY,101903,ALIEF ISD,4,101,HARRIS COUNTY,-9999999,0,0,-9999999,-9999999,0,-9999999,-9999999,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,101903005,ALIEF LEARNING CTR (6-12),ELEMENTARY / SECONDARY,101903,ALIEF ISD,4,101,HARRIS COUNTY,146,-9999999,90,38,0,36,124,-9999999,146,0,0,9,6,14
STATE,CAMPUS,2016-2017,101903205,ALIEF LEARNING CTR (K-6),ELEMENTARY,101903,ALIEF ISD,4,101,HARRIS COUNTY,38,-9999999,0,16,12,-9999999,36,0,38,0,0,-9999999,0,-9999999
STATE,CAMPUS,2016-2017,101903041,ALIEF MIDDLE,MIDDLE SCHOOL,101903,ALIEF ISD,4,101,HARRIS COUNTY,952,40,170,424,0,398,820,952,832,0,0,61,20,31
STATE,CAMPUS,2016-2017,101815101,ALIEF MONTESSORI COMMUNITY SCHOOL,ELEMENTARY,101815,ALIEF MONTESSORI COMMUNITY SCHOOL,4,101,HARRIS COUNTY,272,0,0,212,0,212,106,272,227,0,0,17,0,0
STATE,CAMPUS,2016-2017,10902101,ALKEK EL,ELEMENTARY,10902,BANDERA ISD,20,10,BANDERA COUNTY,556,13,0,43,0,39,344,556,227,9,-9999999,67,14,10
STATE,CAMPUS,2016-2017,108909130,ALLEN & WILLIAM ARNOLD EL,ELEMENTARY,108909,PHARR-SAN JUAN-ALAMO ISD,1,108,HIDALGO COUNTY,646,15,0,267,263,-9999999,516,646,538,7,0,42,0,0
STATE,CAMPUS,2016-2017,15915106,ALLEN EL,ELEMENTARY,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,558,26,0,157,154,0,517,558,289,5,-9999999,69,12,11
STATE,CAMPUS,2016-2017,43905129,ALLEN EL,ELEMENTARY,43905,FRISCO ISD,10,43,COLLIN COUNTY,624,41,0,50,0,50,51,-9999999,67,7,0,70,-9999999,37
STATE,CAMPUS,2016-2017,178904101,ALLEN EL,ELEMENTARY,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,371,0,0,72,69,0,361,371,243,0,0,25,14,11
STATE,CAMPUS,2016-2017,43901001,ALLEN H S,HIGH SCHOOL,43901,ALLEN ISD,10,43,COLLIN COUNTY,4841,693,3126,110,0,108,613,14,921,35,-9999999,436,14,194
STATE,CAMPUS,2016-2017,220902105,ALLIENE MULLENDORE EL,ELEMENTARY,220902,BIRDVILLE ISD,11,220,TARRANT COUNTY,380,10,0,88,9,79,248,377,119,9,-9999999,35,0,23
STATE,CAMPUS,2016-2017,227901101,ALLISON EL,ELEMENTARY,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,460,17,0,216,198,15,392,460,332,0,0,57,5,20
STATE,CAMPUS,2016-2017,94902002,ALLISON L STEELE E L C,HIGH SCHOOL,94902,SCHERTZ-CIBOLO-U CITY ISD,20,94,GUADALUPE COUNTY,119,-9999999,79,-9999999,0,-9999999,28,0,116,13,-9999999,12,-9999999,0
STATE,CAMPUS,2016-2017,28902106,ALMA BREWER STRAWN EL,ELEMENTARY,28902,LOCKHART ISD,13,28,CALDWELL COUNTY,455,-9999999,0,280,253,-9999999,386,5,400,-9999999,-9999999,30,5,8
STATE,CAMPUS,2016-2017,101912104,ALMEDA EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,847,150,0,437,306,92,713,847,640,0,-9999999,54,0,5
STATE,CAMPUS,2016-2017,235902101,ALOE EL,ELEMENTARY,235902,VICTORIA ISD,3,235,VICTORIA COUNTY,492,11,0,25,0,25,286,492,165,10,5,39,34,12
STATE,CAMPUS,2016-2017,15905106,ALONSO S PERALES EL,ELEMENTARY,15905,EDGEWOOD ISD,20,15,BEXAR COUNTY,515,15,0,99,99,0,483,515,361,-9999999,-9999999,27,29,15
STATE,CAMPUS,2016-2017,170906012,ALPHA,HIGH SCHOOL,170906,MAGNOLIA ISD,6,170,MONTGOMERY COUNTY,85,0,36,-9999999,0,-9999999,35,0,65,0,0,-9999999,0,-9999999
STATE,CAMPUS,2016-2017,57832001,ALPHA CHARTER SCHOOL,ELEMENTARY / SECONDARY,57832,ALPHA CHARTER SCHOOL,10,57,DALLAS COUNTY,171,0,32,5,-9999999,-9999999,167,171,156,-9999999,0,18,0,0
STATE,CAMPUS,2016-2017,22901101,ALPINE EL,ELEMENTARY,22901,ALPINE ISD,18,22,BREWSTER COUNTY,473,12,0,56,0,54,270,473,148,0,0,27,-9999999,6
STATE,CAMPUS,2016-2017,22901001,ALPINE H S,HIGH SCHOOL,22901,ALPINE ISD,18,22,BREWSTER COUNTY,295,40,212,18,0,18,121,0,92,-9999999,0,22,0,8
STATE,CAMPUS,2016-2017,22901041,ALPINE MIDDLE,MIDDLE SCHOOL,22901,ALPINE ISD,18,22,BREWSTER COUNTY,362,29,179,29,0,18,171,362,192,-9999999,0,37,0,8
STATE,CAMPUS,2016-2017,226903101,ALTA LOMA EL,ELEMENTARY,226903,SAN ANGELO ISD,15,226,TOM GREEN COUNTY,324,-9999999,0,32,-9999999,30,264,324,132,0,0,24,-9999999,0
STATE,CAMPUS,2016-2017,71902102,ALTA VISTA EL,ELEMENTARY,71902,EL PASO ISD,19,71,EL PASO COUNTY,349,9,0,212,200,0,340,349,271,-9999999,0,20,7,-9999999
STATE,CAMPUS,2016-2017,161914101,ALTA VISTA EL,ELEMENTARY,161914,WACO ISD,12,161,MCLENNAN COUNTY,518,19,0,126,46,75,490,518,352,0,0,19,62,10
STATE,CAMPUS,2016-2017,227803103,ALTAMIRA ACADEMY,ELEMENTARY,227803,WAYSIDE SCHOOLS,13,227,TRAVIS COUNTY,396,0,0,127,94,34,248,396,257,0,-9999999,11,0,-9999999
STATE,CAMPUS,2016-2017,220918003,ALTER DISCIPLINE CAMPUS,ELEMENTARY / SECONDARY,220918,EAGLE MT-SAGINAW ISD,11,220,TARRANT COUNTY,58,0,24,-9999999,0,-9999999,32,0,57,-9999999,0,10,-9999999,-9999999
STATE,CAMPUS,2016-2017,68901004,ALTER ED CTR,ELEMENTARY / SECONDARY,68901,ECTOR COUNTY ISD,18,68,ECTOR COUNTY,91,0,54,15,0,13,56,-9999999,91,0,0,15,6,-9999999
STATE,CAMPUS,2016-2017,220916004,ALTER ED PROG,ELEMENTARY / SECONDARY,220916,HURST-EULESS-BEDFORD ISD,11,220,TARRANT COUNTY,24,0,-9999999,0,0,0,14,0,24,0,-9999999,7,0,-9999999
STATE,CAMPUS,2016-2017,15910012,ALTER H S,HIGH SCHOOL,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,93,-9999999,6,-9999999,0,-9999999,61,-9999999,93,6,0,13,-9999999,-9999999
STATE,CAMPUS,2016-2017,126906002,ALTER LEARNING CTR,HIGH SCHOOL,126906,KEENE ISD,11,126,JOHNSON COUNTY,8,0,5,0,0,0,5,8,7,0,0,0,0,0
STATE,CAMPUS,2016-2017,15910053,ALTER MIDDLE,MIDDLE SCHOOL,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,31,0,0,5,0,5,28,15,31,-9999999,-9999999,9,-9999999,0
STATE,CAMPUS,2016-2017,86901002,ALTER SCH,HIGH SCHOOL,86901,FREDERICKSBURG ISD,13,86,GILLESPIE COUNTY,30,0,0,0,0,0,11,0,16,0,0,-9999999,-9999999,-9999999
STATE,CAMPUS,2016-2017,123908002,ALTER SCH,ELEMENTARY / SECONDARY,123908,PORT NECHES-GROVES ISD,5,123,JEFFERSON COUNTY,5,0,-9999999,0,0,0,-9999999,0,-9999999,0,0,-9999999,0,-9999999
STATE,CAMPUS,2016-2017,250906002,ALTER SCHOOL,ELEMENTARY / SECONDARY,250906,ALBA-GOLDEN ISD,7,250,WOOD COUNTY,-9999999,0,-9999999,0,0,0,-9999999,-9999999,-9999999,0,0,-9999999,-9999999,0
STATE,CAMPUS,2016-2017,15905042,ALTERNATIVE CENTER,ELEMENTARY / SECONDARY,15905,EDGEWOOD ISD,20,15,BEXAR COUNTY,25,0,-9999999,-9999999,0,-9999999,23,25,25,0,0,5,-9999999,-9999999
STATE,CAMPUS,2016-2017,15910160,ALTERNATIVE EL,ELEMENTARY,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,8,0,0,0,0,0,7,5,8,0,0,-9999999,-9999999,0
STATE,CAMPUS,2016-2017,15915008,ALTERNATIVE H S,HIGH SCHOOL,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,128,6,77,5,0,5,97,-9999999,128,-9999999,0,31,-9999999,-9999999
STATE,CAMPUS,2016-2017,79901004,ALTERNATIVE LEARNING CENTER,ELEMENTARY / SECONDARY,79901,LAMAR CISD,4,79,FORT BEND COUNTY,39,0,25,-9999999,0,-9999999,29,0,39,0,-9999999,5,-9999999,0
STATE,CAMPUS,2016-2017,227901012,ALTERNATIVE LEARNING CENTER,ELEMENTARY / SECONDARY,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,107,-9999999,0,27,0,26,74,-9999999,107,0,-9999999,27,8,14
STATE,CAMPUS,2016-2017,15915062,ALTERNATIVE MIDDLE NORTH,ELEMENTARY,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,11,0,0,0,0,0,10,-9999999,11,0,0,-9999999,-9999999,-9999999
STATE,CAMPUS,2016-2017,15915061,ALTERNATIVE MIDDLE SOUTH,MIDDLE SCHOOL,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,30,-9999999,0,-9999999,0,0,28,0,30,0,0,6,0,-9999999
STATE,CAMPUS,2016-2017,15908039,ALTERNATIVE SCHOOL,ELEMENTARY / SECONDARY,15908,SOUTH SAN ANTONIO ISD,20,15,BEXAR COUNTY,22,-9999999,5,-9999999,0,-9999999,21,22,22,0,0,-9999999,0,-9999999
STATE,CAMPUS,2016-2017,36902005,ALTERNATIVE SCHOOL,ELEMENTARY / SECONDARY,36902,BARBERS HILL ISD,4,36,CHAMBERS COUNTY,-9999999,0,-9999999,0,0,0,-9999999,0,-9999999,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,247906002,ALTERNATIVE SCHOOL,ELEMENTARY / SECONDARY,247906,STOCKDALE ISD,20,247,WILSON COUNTY,-9999999,0,0,0,0,0,-9999999,0,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,214901110,ALTO BONITO EL,ELEMENTARY,214901,RIO GRANDE CITY CISD,1,214,STARR COUNTY,585,42,0,551,551,0,552,585,554,0,-9999999,34,-9999999,14
STATE,CAMPUS,2016-2017,37901101,ALTO EL,ELEMENTARY,37901,ALTO ISD,7,37,CHEROKEE COUNTY,256,8,0,59,0,59,171,256,149,0,0,17,-9999999,0
STATE,CAMPUS,2016-2017,37901001,ALTO H S,HIGH SCHOOL,37901,ALTO ISD,7,37,CHEROKEE COUNTY,194,17,182,7,0,7,122,194,43,-9999999,-9999999,30,-9999999,5
STATE,CAMPUS,2016-2017,37901041,ALTO MIDDLE,MIDDLE SCHOOL,37901,ALTO ISD,7,37,CHEROKEE COUNTY,193,8,19,42,0,38,140,193,120,-9999999,0,26,-9999999,6
STATE,CAMPUS,2016-2017,21902117,ALTON BOWEN EL,ELEMENTARY,21902,BRYAN ISD,6,21,BRAZOS COUNTY,458,44,0,18,-9999999,14,232,458,203,5,0,34,19,14
STATE,CAMPUS,2016-2017,43901102,ALTON BOYD EL,ELEMENTARY,43901,ALLEN ISD,10,43,COLLIN COUNTY,665,22,0,257,219,38,426,665,408,-9999999,-9999999,62,-9999999,35
STATE,CAMPUS,2016-2017,108908107,ALTON EL,ELEMENTARY,108908,MISSION CISD,1,108,HIDALGO COUNTY,486,32,0,230,217,5,436,486,322,-9999999,-9999999,37,27,-9999999
STATE,CAMPUS,2016-2017,239901101,ALTON EL,ELEMENTARY,239901,BRENHAM ISD,6,239,WASHINGTON COUNTY,604,23,0,93,0,93,494,603,362,-9999999,-9999999,72,22,8
STATE,CAMPUS,2016-2017,108908043,ALTON MEMORIAL J H,MIDDLE SCHOOL,108908,MISSION CISD,1,108,HIDALGO COUNTY,957,114,207,357,0,346,857,957,624,-9999999,0,59,5,9
STATE,CAMPUS,2016-2017,126901102,ALVARADO EL-NORTH,ELEMENTARY,126901,ALVARADO ISD,11,126,JOHNSON COUNTY,395,32,0,26,0,26,223,395,85,6,-9999999,47,14,-9999999
STATE,CAMPUS,2016-2017,126901101,ALVARADO EL-SOUTH,ELEMENTARY,126901,ALVARADO ISD,11,126,JOHNSON COUNTY,406,9,0,132,125,7,301,398,201,-9999999,0,17,11,-9999999
STATE,CAMPUS,2016-2017,126901001,ALVARADO H S,HIGH SCHOOL,126901,ALVARADO ISD,11,126,JOHNSON COUNTY,1116,103,883,48,0,46,593,0,445,-9999999,0,91,15,25
STATE,CAMPUS,2016-2017,126901104,ALVARADO INT,ELEMENTARY,126901,ALVARADO ISD,11,126,JOHNSON COUNTY,840,76,0,147,104,42,566,837,520,-9999999,-9999999,67,19,25
STATE,CAMPUS,2016-2017,126901041,ALVARADO J H,JUNIOR HIGH SCHOOL,126901,ALVARADO ISD,11,126,JOHNSON COUNTY,593,49,0,70,0,70,372,590,401,10,0,37,11,17
STATE,CAMPUS,2016-2017,108906101,ALVAREZ EL,ELEMENTARY,108906,MCALLEN ISD,1,108,HIDALGO COUNTY,506,15,0,315,432,0,465,506,364,-9999999,-9999999,44,-9999999,-9999999
STATE,CAMPUS,2016-2017,20901101,ALVIN EL,ELEMENTARY,20901,ALVIN ISD,4,20,BRAZORIA COUNTY,541,34,0,192,158,32,334,541,354,0,-9999999,42,22,44
STATE,CAMPUS,2016-2017,20901001,ALVIN H S,HIGH SCHOOL,20901,ALVIN ISD,4,20,BRAZORIA COUNTY,2666,282,1862,147,0,146,1329,60,1417,13,15,303,60,129
STATE,CAMPUS,2016-2017,20901041,ALVIN J H,MIDDLE SCHOOL,20901,ALVIN ISD,4,20,BRAZORIA COUNTY,827,61,164,126,0,124,489,826,548,6,21,116,40,55
STATE,CAMPUS,2016-2017,20901102,ALVIN PRI,ELEMENTARY,20901,ALVIN ISD,4,20,BRAZORIA COUNTY,596,8,0,205,153,48,400,594,336,-9999999,-9999999,70,17,-9999999
STATE,CAMPUS,2016-2017,43901105,ALVIS C STORY EL,ELEMENTARY,43901,ALLEN ISD,10,43,COLLIN COUNTY,504,42,0,34,0,33,89,0,119,-9999999,0,82,0,28
STATE,CAMPUS,2016-2017,249901101,ALVORD EL,ELEMENTARY,249901,ALVORD ISD,11,249,WISE COUNTY,331,20,0,23,0,23,131,331,167,0,0,35,9,23
STATE,CAMPUS,2016-2017,249901001,ALVORD H S,HIGH SCHOOL,249901,ALVORD ISD,11,249,WISE COUNTY,206,33,193,6,0,6,48,0,68,0,0,12,0,13
STATE,CAMPUS,2016-2017,249901041,ALVORD MIDDLE,MIDDLE SCHOOL,249901,ALVORD ISD,11,249,WISE COUNTY,185,22,23,-9999999,0,-9999999,59,0,45,0,0,22,0,25
STATE,CAMPUS,2016-2017,31912005,AMADOR R RODRIGUEZ JUVENILE BOOT C,ELEMENTARY / SECONDARY,31912,SAN BENITO CISD,1,31,CAMERON COUNTY,21,0,14,-9999999,0,-9999999,15,0,21,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,108909118,AMANDA GARZA-PENA EL,ELEMENTARY,108909,PHARR-SAN JUAN-ALAMO ISD,1,108,HIDALGO COUNTY,677,16,0,384,365,0,633,677,641,0,-9999999,38,0,-9999999
STATE,CAMPUS,2016-2017,199901103,AMANDA ROCHELL EL,ELEMENTARY,199901,ROCKWALL ISD,10,199,ROCKWALL COUNTY,577,26,0,150,72,78,308,577,319,7,-9999999,47,0,38
STATE,CAMPUS,2016-2017,188901003,AMARILLO AREA CTR FOR ADVANCED LRN,HIGH SCHOOL,188901,AMARILLO ISD,16,188,POTTER COUNTY,19,0,19,0,0,0,-9999999,0,-9999999,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,188901001,AMARILLO H S,HIGH SCHOOL,188901,AMARILLO ISD,16,188,POTTER COUNTY,2114,219,1366,16,0,16,391,30,600,-9999999,0,150,30,65
STATE,CAMPUS,2016-2017,84804101,AMBASSADORS PREPARATORY ACADEMY,ELEMENTARY,84804,AMBASSADORS PREPARATORY ACADEMY,4,84,GALVESTON COUNTY,294,29,0,0,0,0,248,294,5,5,0,12,0,0
STATE,CAMPUS,2016-2017,57906110,AMBER TERRACE DISCOVERY & DESIGN E,ELEMENTARY,57906,DESOTO ISD,10,57,DALLAS COUNTY,389,0,0,69,52,16,354,389,87,5,21,32,-9999999,0
STATE,CAMPUS,2016-2017,57905140,AMELIA EARHART LEARNING CENTER,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,166,11,0,70,66,0,164,166,90,0,0,18,-9999999,-9999999
STATE,CAMPUS,2016-2017,123910101,AMELIA EL,ELEMENTARY,123910,BEAUMONT ISD,5,123,JEFFERSON COUNTY,736,18,0,79,0,71,584,736,533,-9999999,20,36,-9999999,25
STATE,CAMPUS,2016-2017,71909004,AMERICAS H S,HIGH SCHOOL,71909,SOCORRO ISD,19,71,EL PASO COUNTY,2409,227,2276,237,0,202,1424,2409,1041,83,-9999999,211,17,26
STATE,CAMPUS,2016-2017,140901001,AMHERST SCHOOL,ELEMENTARY / SECONDARY,140901,AMHERST ISD,17,140,LAMB COUNTY,161,-9999999,58,57,0,56,140,161,98,0,0,20,0,0
STATE,CAMPUS,2016-2017,31906003,AMI KIDS RIO GRANDE VALLEY (FKA RG,HIGH SCHOOL,31906,LOS FRESNOS CISD,1,31,CAMERON COUNTY,20,0,18,-9999999,0,-9999999,0,20,20,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,101819001,AMIGOS POR VIDA-FRIENDS FOR LIFE C,ELEMENTARY,101819,AMIGOS POR VIDA-FRIENDS FOR LIFE P,4,101,HARRIS COUNTY,499,0,0,421,335,85,482,499,425,-9999999,0,30,6,-9999999
STATE,CAMPUS,2016-2017,220901124,AMOS EL,ELEMENTARY,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,452,26,0,200,0,200,392,452,302,-9999999,0,39,-9999999,-9999999
STATE,CAMPUS,2016-2017,240903114,AMPARO GUTIERREZ EL,ELEMENTARY,240903,UNITED ISD,1,240,WEBB COUNTY,551,72,0,243,317,-9999999,432,551,314,-9999999,7,59,-9999999,10
STATE,CAMPUS,2016-2017,199901106,AMY PARKS-HEATH EL,ELEMENTARY,199901,ROCKWALL ISD,10,199,ROCKWALL COUNTY,836,30,0,13,0,11,52,0,149,20,-9999999,60,0,58
STATE,CAMPUS,2016-2017,36901101,ANAHUAC EL,ELEMENTARY,36901,ANAHUAC ISD,4,36,CHAMBERS COUNTY,650,53,0,75,0,75,382,650,233,-9999999,0,60,37,12
STATE,CAMPUS,2016-2017,36901001,ANAHUAC H S,HIGH SCHOOL,36901,ANAHUAC ISD,4,36,CHAMBERS COUNTY,360,28,320,8,0,8,162,0,152,0,0,36,7,20
STATE,CAMPUS,2016-2017,36901041,ANAHUAC MIDDLE,MIDDLE SCHOOL,36901,ANAHUAC ISD,4,36,CHAMBERS COUNTY,297,15,23,20,0,20,160,297,131,0,0,19,13,18
STATE,CAMPUS,2016-2017,101902101,ANDERSON ACADEMY,ELEMENTARY,101902,ALDINE ISD,4,101,HARRIS COUNTY,639,67,0,148,129,15,534,639,411,0,8,30,0,31
STATE,CAMPUS,2016-2017,3903120,ANDERSON EL,ELEMENTARY,3903,LUFKIN ISD,7,3,ANGELINA COUNTY,312,-9999999,0,54,0,54,251,312,238,0,-9999999,54,14,23
STATE,CAMPUS,2016-2017,43905105,ANDERSON EL,ELEMENTARY,43905,FRISCO ISD,10,43,COLLIN COUNTY,676,70,0,85,0,84,76,0,163,16,-9999999,46,0,16
STATE,CAMPUS,2016-2017,101912105,ANDERSON EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,821,50,0,468,466,26,722,821,647,0,0,38,18,6
STATE,CAMPUS,2016-2017,101919109,ANDERSON EL,ELEMENTARY,101919,SPRING ISD,4,101,HARRIS COUNTY,622,24,0,139,98,38,409,622,359,-9999999,6,43,-9999999,15
STATE,CAMPUS,2016-2017,170902101,ANDERSON EL,ELEMENTARY,170902,CONROE ISD,6,170,MONTGOMERY COUNTY,655,14,0,406,384,36,536,655,465,5,-9999999,69,-9999999,13
STATE,CAMPUS,2016-2017,220901160,ANDERSON EL,ELEMENTARY,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,694,-9999999,0,475,366,109,642,694,572,6,0,55,22,-9999999
STATE,CAMPUS,2016-2017,227901009,ANDERSON H S,HIGH SCHOOL,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,2217,188,1203,104,-9999999,99,501,11,714,18,-9999999,167,12,112
STATE,CAMPUS,2016-2017,246909109,ANDERSON MILL EL,ELEMENTARY,246909,ROUND ROCK ISD,13,246,WILLIAMSON COUNTY,500,18,0,143,125,46,273,500,246,7,-9999999,40,6,5
STATE,CAMPUS,2016-2017,93901101,ANDERSON-SHIRO EL,ELEMENTARY,93901,ANDERSON-SHIRO CISD,6,93,GRIMES COUNTY,385,13,0,24,0,24,178,385,207,-9999999,0,27,0,13
STATE,CAMPUS,2016-2017,93901001,ANDERSON-SHIRO JR/SR H S,ELEMENTARY / SECONDARY,93901,ANDERSON-SHIRO CISD,6,93,GRIMES COUNTY,472,41,246,-9999999,0,-9999999,172,472,168,-9999999,-9999999,37,6,27
STATE,CAMPUS,2016-2017,101907146,ANDRE EL,ELEMENTARY,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1169,17,0,333,188,136,910,1169,668,-9999999,16,94,7,-9999999
STATE,CAMPUS,2016-2017,71902001,ANDRESS H S,HIGH SCHOOL,71902,EL PASO ISD,19,71,EL PASO COUNTY,1615,141,1366,125,0,96,988,1615,1148,140,-9999999,182,27,27
STATE,CAMPUS,2016-2017,57910045,ANDREW JACKSON MIDDLE,MIDDLE SCHOOL,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,1086,77,24,276,-9999999,259,863,1086,805,0,0,109,15,61
STATE,CAMPUS,2016-2017,2901002,ANDREWS EDUCATION CENTER,HIGH SCHOOL,2901,ANDREWS ISD,18,2,ANDREWS COUNTY,34,0,18,-9999999,0,-9999999,13,0,32,0,0,0,0,0
STATE,CAMPUS,2016-2017,43910140,ANDREWS EL,ELEMENTARY,43910,PLANO ISD,10,43,COLLIN COUNTY,605,213,0,93,0,88,29,0,162,0,0,34,0,8
STATE,CAMPUS,2016-2017,205902104,ANDREWS EL,ELEMENTARY,205902,GREGORY-PORTLAND ISD,2,205,SAN PATRICIO COUNTY,422,20,0,44,0,43,218,422,237,-9999999,0,40,0,21
STATE,CAMPUS,2016-2017,227901102,ANDREWS EL,ELEMENTARY,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,572,13,0,431,387,44,537,572,495,0,-9999999,55,15,28
STATE,CAMPUS,2016-2017,2901001,ANDREWS H S,HIGH SCHOOL,2901,ANDREWS ISD,18,2,ANDREWS COUNTY,995,51,855,57,0,37,337,995,370,0,-9999999,63,-9999999,7
STATE,CAMPUS,2016-2017,2901041,ANDREWS MIDDLE,MIDDLE SCHOOL,2901,ANDREWS ISD,18,2,ANDREWS COUNTY,923,73,0,91,-9999999,53,385,923,473,0,-9999999,87,7,24
STATE,CAMPUS,2016-2017,101919003,ANDY DEKANEY H S,HIGH SCHOOL,101919,SPRING ISD,4,101,HARRIS COUNTY,2650,242,2426,296,0,283,1744,-9999999,1814,-9999999,-9999999,242,24,33
STATE,CAMPUS,2016-2017,31912117,ANGELA GERUSA LEAL EL,ELEMENTARY,31912,SAN BENITO CISD,1,31,CAMERON COUNTY,464,13,0,264,218,0,424,464,387,-9999999,0,30,-9999999,-9999999
STATE,CAMPUS,2016-2017,20902001,ANGLETON H S,HIGH SCHOOL,20902,ANGLETON ISD,4,20,BRAZORIA COUNTY,1965,102,1305,72,0,69,1060,0,1125,25,0,149,55,65
STATE,CAMPUS,2016-2017,20902044,ANGLETON J H SCHOOL,MIDDLE SCHOOL,20902,ANGLETON ISD,4,20,BRAZORIA COUNTY,1493,72,251,155,68,142,934,1493,770,12,0,139,43,41
STATE,CAMPUS,2016-2017,199902104,ANITA SCOTT EL,ELEMENTARY,199902,ROYSE CITY ISD,10,199,ROCKWALL COUNTY,563,43,0,52,0,48,229,562,142,18,5,45,0,18
STATE,CAMPUS,2016-2017,126902110,ANN BROCK EL AT OAK GROVE,ELEMENTARY,126902,BURLESON ISD,11,126,JOHNSON COUNTY,709,20,0,55,0,52,407,709,302,33,5,61,10,12
STATE,CAMPUS,2016-2017,71904041,ANN M GARCIA-ENRIQUEZ MIDDLE,JUNIOR HIGH SCHOOL,71904,SAN ELIZARIO ISD,19,71,EL PASO COUNTY,570,42,328,223,0,184,556,570,372,0,0,65,17,7
STATE,CAMPUS,2016-2017,57905353,ANN RICHARDS MIDDLE,MIDDLE SCHOOL,57905,DALLAS ISD,10,57,DALLAS COUNTY,1302,160,249,747,5,675,1181,1302,1103,0,0,129,0,41
STATE,CAMPUS,2016-2017,108912045,ANN RICHARDS MIDDLE,MIDDLE SCHOOL,108912,LA JOYA ISD,1,108,HIDALGO COUNTY,892,107,106,600,0,596,869,892,715,0,-9999999,83,21,17
STATE,CAMPUS,2016-2017,97902102,ANN WHITNEY EL,ELEMENTARY,97902,HAMILTON ISD,12,97,HAMILTON COUNTY,420,18,0,33,0,33,234,420,145,-9999999,0,40,25,39
STATE,CAMPUS,2016-2017,43902001,ANNA H S,HIGH SCHOOL,43902,ANNA ISD,10,43,COLLIN COUNTY,833,32,785,21,0,21,304,-9999999,195,7,-9999999,70,-9999999,22
STATE,CAMPUS,2016-2017,43902104,ANNA ISD EARLY CHILDHOOD CENTER,ELEMENTARY,43902,ANNA ISD,10,43,COLLIN COUNTY,330,0,0,65,62,-9999999,145,330,80,9,-9999999,67,-9999999,0
STATE,CAMPUS,2016-2017,220908120,ANNA MAY DAULTON EL,ELEMENTARY,220908,MANSFIELD ISD,11,220,TARRANT COUNTY,711,18,0,66,0,66,94,0,106,20,0,53,0,14
STATE,CAMPUS,2016-2017,43902041,ANNA MIDDLE,MIDDLE SCHOOL,43902,ANNA ISD,10,43,COLLIN COUNTY,735,49,421,64,0,64,285,0,135,5,0,74,0,36
STATE,CAMPUS,2016-2017,57905280,ANNE FRANK EL,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,1089,147,0,666,590,61,855,1089,729,0,0,68,-9999999,7
