SCOPE,AGG_LEVEL,YEAR,CAMPUS NUMBER,CAMPUS NAME,DISTRICT NUMBER,DISTRICT NAME,REGION,COUNTY NUMBER,COUNTY NAME,TOTAL ENROLLMENT,TOTAL G & T STUDENTS,TOTAL CTE STUDENTS,TOTAL LEP STUDENTS,TOTAL BILINGUAL STUDENTS,TOTAL ESL STUDENTS,TOTAL ECONOMICALLY DISADVANTAGED STUDENTS,TOTAL TITLE I STUDENTS,TOTAL AT RISK STUDENTS,TOTAL MILITARY CONNECTED STUDENTS,TOTAL FOSTER CARE STUDENTS,TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES,TOTAL DYSLEXIC STUDENTS
STATE,CAMPUS,2014-2015,22901101,ALPINE EL,22901,ALPINE ISD,18,22,BREWSTER COUNTY,432,15,0,52,0,50,247,432,311,-9999999,0,25,-9999999
STATE,CAMPUS,2014-2015,22901001,ALPINE H S,22901,ALPINE ISD,18,22,BREWSTER COUNTY,272,28,237,7,0,6,105,272,168,-9999999,0,25,5
STATE,CAMPUS,2014-2015,22901041,ALPINE MIDDLE,22901,ALPINE ISD,18,22,BREWSTER COUNTY,309,34,59,24,0,23,139,309,216,-9999999,0,35,6
STATE,CAMPUS,2014-2015,226903101,ALTA LOMA EL,226903,SAN ANGELO ISD,15,226,TOM GREEN COUNTY,320,0,0,35,35,0,255,320,222,-9999999,0,21,-9999999
STATE,CAMPUS,2014-2015,71902102,ALTA VISTA EL,71902,EL PASO ISD,19,71,EL PASO COUNTY,352,5,0,206,197,0,340,352,265,-9999999,0,32,-9999999
STATE,CAMPUS,2014-2015,161914101,ALTA VISTA EL,161914,WACO ISD,12,161,MCLENNAN COUNTY,520,19,0,123,57,61,481,520,431,0,0,20,0
STATE,CAMPUS,2014-2015,220918003,ALTER DISCIPLINE CAMPUS,220918,EAGLE MT-SAGINAW ISD,11,220,TARRANT COUNTY,30,0,12,0,0,0,18,0,28,-9999999,0,-9999999,-9999999
STATE,CAMPUS,2014-2015,68901004,ALTER ED CTR,68901,ECTOR COUNTY ISD,18,68,ECTOR COUNTY,85,-9999999,33,11,0,11,45,-9999999,85,-9999999,-9999999,17,-9999999
STATE,CAMPUS,2014-2015,220908006,ALTER ED CTR,220908,MANSFIELD ISD,11,220,TARRANT COUNTY,103,-9999999,73,5,0,5,42,0,103,0,0,-9999999,-9999999
STATE,CAMPUS,2014-2015,220916004,ALTER ED PROG,220916,HURST-EULESS-BEDFORD ISD,11,220,TARRANT COUNTY,32,-9999999,-9999999,-9999999,0,-9999999,19,-9999999,31,0,0,-9999999,-9999999
STATE,CAMPUS,2014-2015,15910012,ALTER H S,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,62,-9999999,0,5,0,5,40,-9999999,62,-9999999,0,7,0
STATE,CAMPUS,2014-2015,126906002,ALTER LEARNING CTR,126906,KEENE ISD,11,126,JOHNSON COUNTY,10,0,-9999999,0,0,0,7,10,10,0,0,-9999999,0
STATE,CAMPUS,2014-2015,147902002,ALTER LEARNING CTR,147902,GROESBECK ISD,12,147,LIMESTONE COUNTY,6,0,-9999999,0,0,0,5,0,-9999999,0,0,0,0
STATE,CAMPUS,2014-2015,15910053,ALTER MIDDLE,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,28,-9999999,0,0,0,0,22,15,28,-9999999,0,9,-9999999
STATE,CAMPUS,2014-2015,15916005,ALTER SCH,15916,JUDSON ISD,20,15,BEXAR COUNTY,46,0,5,-9999999,0,-9999999,27,0,41,0,0,9,0
STATE,CAMPUS,2014-2015,86901002,ALTER SCH,86901,FREDERICKSBURG ISD,13,86,GILLESPIE COUNTY,17,0,0,0,0,0,10,0,14,0,0,0,0
STATE,CAMPUS,2014-2015,123908002,ALTER SCH,123908,PORT NECHES-GROVES ISD,5,123,JEFFERSON COUNTY,10,0,-9999999,0,0,0,7,0,6,0,0,-9999999,0
STATE,CAMPUS,2014-2015,15905042,ALTERNATIVE CENTER,15905,EDGEWOOD ISD,20,15,BEXAR COUNTY,31,-9999999,-9999999,7,0,-9999999,30,31,30,0,0,5,0
STATE,CAMPUS,2014-2015,15910160,ALTERNATIVE EL,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,10,0,0,0,0,0,7,8,10,-9999999,-9999999,5,0
STATE,CAMPUS,2014-2015,15915008,ALTERNATIVE H S,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,89,-9999999,52,-9999999,0,-9999999,55,-9999999,83,5,0,19,-9999999
STATE,CAMPUS,2014-2015,79901004,ALTERNATIVE LEARNING CENTER,79901,LAMAR CISD,4,79,FORT BEND COUNTY,60,0,23,8,0,8,46,0,60,0,0,10,-9999999
STATE,CAMPUS,2014-2015,227901012,ALTERNATIVE LEARNING CENTER,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,166,9,-9999999,36,0,36,134,9,166,0,-9999999,31,14
STATE,CAMPUS,2014-2015,15915062,ALTERNATIVE MIDDLE NORTH,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,12,0,0,-9999999,0,-9999999,8,0,12,-9999999,0,0,0
STATE,CAMPUS,2014-2015,15915061,ALTERNATIVE MIDDLE SOUTH,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,28,-9999999,0,0,0,0,24,0,27,0,0,-9999999,-9999999
STATE,CAMPUS,2014-2015,15908039,ALTERNATIVE SCHOOL,15908,SOUTH SAN ANTONIO ISD,20,15,BEXAR COUNTY,34,0,10,-9999999,0,-9999999,28,34,34,0,0,-9999999,0
STATE,CAMPUS,2014-2015,36902005,ALTERNATIVE SCHOOL,36902,BARBERS HILL ISD,4,36,CHAMBERS COUNTY,-9999999,0,-9999999,0,0,0,-9999999,0,-9999999,0,0,-9999999,0
STATE,CAMPUS,2014-2015,247906002,ALTERNATIVE SCHOOL,247906,STOCKDALE ISD,20,247,WILSON COUNTY,6,0,0,-9999999,0,-9999999,6,0,5,0,0,0,0
STATE,CAMPUS,2014-2015,214901110,ALTO BONITO EL,214901,RIO GRANDE CITY CISD,1,214,STARR COUNTY,622,61,0,572,572,0,619,622,575,0,0,35,17
STATE,CAMPUS,2014-2015,37901101,ALTO EL,37901,ALTO ISD,7,37,CHEROKEE COUNTY,266,9,0,71,0,69,192,265,165,-9999999,0,19,-9999999
STATE,CAMPUS,2014-2015,37901001,ALTO H S,37901,ALTO ISD,7,37,CHEROKEE COUNTY,194,9,184,5,0,-9999999,105,194,99,-9999999,0,25,-9999999
STATE,CAMPUS,2014-2015,37901041,ALTO MIDDLE,37901,ALTO ISD,7,37,CHEROKEE COUNTY,186,17,37,23,0,20,109,186,104,-9999999,0,25,9
STATE,CAMPUS,2014-2015,21902117,ALTON BOWEN EL,21902,BRYAN ISD,6,21,BRAZOS COUNTY,380,57,0,14,0,10,151,380,129,0,0,37,14
STATE,CAMPUS,2014-2015,43901102,ALTON BOYD EL,43901,ALLEN ISD,10,43,COLLIN COUNTY,718,44,0,273,233,40,489,718,463,0,-9999999,79,51
STATE,CAMPUS,2014-2015,108908107,ALTON EL,108908,MISSION CISD,1,108,HIDALGO COUNTY,477,29,0,242,231,0,435,477,404,-9999999,-9999999,28,-9999999
STATE,CAMPUS,2014-2015,239901101,ALTON EL,239901,BRENHAM ISD,6,239,WASHINGTON COUNTY,556,-9999999,0,93,0,91,460,545,329,-9999999,-9999999,61,10
STATE,CAMPUS,2014-2015,108908043,ALTON MEMORIAL JR HIGH,108908,MISSION CISD,1,108,HIDALGO COUNTY,919,118,135,262,0,257,847,919,493,0,0,64,-9999999
STATE,CAMPUS,2014-2015,126901102,ALVARADO EL-NORTH,126901,ALVARADO ISD,11,126,JOHNSON COUNTY,397,16,0,23,-9999999,21,225,390,145,-9999999,0,34,0
STATE,CAMPUS,2014-2015,126901101,ALVARADO EL-SOUTH,126901,ALVARADO ISD,11,126,JOHNSON COUNTY,416,10,0,108,103,-9999999,295,410,178,-9999999,0,28,0
STATE,CAMPUS,2014-2015,126901001,ALVARADO H S,126901,ALVARADO ISD,11,126,JOHNSON COUNTY,1033,88,776,35,0,33,524,6,412,0,0,89,6
STATE,CAMPUS,2014-2015,126901104,ALVARADO INT,126901,ALVARADO ISD,11,126,JOHNSON COUNTY,788,62,0,109,68,39,499,786,461,-9999999,0,49,-9999999
STATE,CAMPUS,2014-2015,126901041,ALVARADO J H,126901,ALVARADO ISD,11,126,JOHNSON COUNTY,508,56,0,23,0,21,286,501,214,5,0,33,17
STATE,CAMPUS,2014-2015,108906101,ALVAREZ EL,108906,MCALLEN ISD,1,108,HIDALGO COUNTY,513,12,0,286,353,5,482,511,364,0,-9999999,39,5
STATE,CAMPUS,2014-2015,20901101,ALVIN EL,20901,ALVIN ISD,4,20,BRAZORIA COUNTY,515,28,0,164,140,23,324,515,320,-9999999,0,51,36
STATE,CAMPUS,2014-2015,20901001,ALVIN H S,20901,ALVIN ISD,4,20,BRAZORIA COUNTY,2573,299,1601,97,0,92,1223,48,1184,-9999999,23,276,97
STATE,CAMPUS,2014-2015,20901041,ALVIN J H,20901,ALVIN ISD,4,20,BRAZORIA COUNTY,743,79,126,56,0,54,381,743,357,6,-9999999,102,62
STATE,CAMPUS,2014-2015,20901102,ALVIN PRI,20901,ALVIN ISD,4,20,BRAZORIA COUNTY,647,15,0,244,202,40,429,647,323,9,-9999999,52,9
STATE,CAMPUS,2014-2015,43901105,ALVIS C STORY EL,43901,ALLEN ISD,10,43,COLLIN COUNTY,533,56,0,46,0,45,100,0,166,0,0,90,30
STATE,CAMPUS,2014-2015,249901101,ALVORD EL,249901,ALVORD ISD,11,249,WISE COUNTY,327,24,0,19,0,19,122,327,161,0,0,31,16
STATE,CAMPUS,2014-2015,249901001,ALVORD H S,249901,ALVORD ISD,11,249,WISE COUNTY,209,28,208,6,0,6,46,0,98,0,0,18,16
STATE,CAMPUS,2014-2015,249901041,ALVORD MIDDLE,249901,ALVORD ISD,11,249,WISE COUNTY,156,16,0,5,0,5,54,0,69,0,0,13,16
STATE,CAMPUS,2014-2015,31912005,AMADOR R RODRIGUEZ JUVENILE BOOT C,31912,SAN BENITO CISD,1,31,CAMERON COUNTY,25,0,21,-9999999,0,-9999999,7,0,25,0,0,-9999999,0
STATE,CAMPUS,2014-2015,108909118,AMANDA GARZA-PENA EL,108909,PHARR-SAN JUAN-ALAMO ISD,1,108,HIDALGO COUNTY,647,22,0,355,343,0,591,647,570,-9999999,-9999999,40,-9999999
STATE,CAMPUS,2014-2015,199901103,AMANDA ROCHELL EL,199901,ROCKWALL ISD,10,199,ROCKWALL COUNTY,571,21,0,152,85,64,311,571,343,-9999999,-9999999,43,33
STATE,CAMPUS,2014-2015,188901003,AMARILLO AREA CTR FOR ADVANCED LRN,188901,AMARILLO ISD,16,188,POTTER COUNTY,15,0,15,0,0,0,0,0,-9999999,-9999999,0,0,0
STATE,CAMPUS,2014-2015,188901001,AMARILLO H S,188901,AMARILLO ISD,16,188,POTTER COUNTY,2199,279,1344,9,0,9,400,23,663,19,5,140,39
STATE,CAMPUS,2014-2015,84804101,AMBASSADORS PREPARATORY ACADEMY,84804,AMBASSADORS PREPARATORY ACADEMY,4,84,GALVESTON COUNTY,308,31,0,0,0,0,258,308,10,5,0,18,0
STATE,CAMPUS,2014-2015,57906104,AMBER TERRACE EL,57906,DESOTO ISD,10,57,DALLAS COUNTY,678,40,0,171,136,33,584,678,294,14,18,44,-9999999
STATE,CAMPUS,2014-2015,57905140,AMELIA EARHART LEARNING CENTER,57905,DALLAS ISD,10,57,DALLAS COUNTY,204,18,0,94,94,-9999999,172,204,139,0,0,19,0
STATE,CAMPUS,2014-2015,123910101,AMELIA EL,123910,BEAUMONT ISD,5,123,JEFFERSON COUNTY,756,25,0,70,0,64,603,756,130,0,-9999999,49,20
STATE,CAMPUS,2014-2015,71909004,AMERICAS H S,71909,SOCORRO ISD,19,71,EL PASO COUNTY,2332,240,1891,168,0,147,1342,2332,932,86,-9999999,174,15
STATE,CAMPUS,2014-2015,140901001,AMHERST SCHOOL,140901,AMHERST ISD,17,140,LAMB COUNTY,160,-9999999,52,52,0,51,131,160,93,0,0,23,0
STATE,CAMPUS,2014-2015,31906003,AMI KIDS RIO GRANDE VALLEY (FKA RG,31906,LOS FRESNOS CISD,1,31,CAMERON COUNTY,13,0,13,0,0,0,0,13,13,0,0,6,0
STATE,CAMPUS,2014-2015,101819001,AMIGOS POR VIDA-FRIENDS FOR LIFE C,101819,AMIGOS POR VIDA-FRIENDS FOR LIFE P,4,101,HARRIS COUNTY,500,0,0,461,387,85,493,500,473,0,0,21,0
STATE,CAMPUS,2014-2015,220901124,AMOS EL,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,599,24,0,234,44,190,511,599,395,0,0,71,-9999999
STATE,CAMPUS,2014-2015,240903114,AMPARO GUTIERREZ EL,240903,UNITED ISD,1,240,WEBB COUNTY,580,122,0,284,340,-9999999,438,580,401,8,-9999999,45,8
STATE,CAMPUS,2014-2015,199901106,AMY PARKS-HEATH EL,199901,ROCKWALL ISD,10,199,ROCKWALL COUNTY,781,46,0,6,0,6,45,0,176,13,-9999999,51,56
STATE,CAMPUS,2014-2015,36901101,ANAHUAC EL,36901,ANAHUAC ISD,4,36,CHAMBERS COUNTY,564,53,0,91,0,91,335,564,232,0,0,36,12
STATE,CAMPUS,2014-2015,36901001,ANAHUAC H S,36901,ANAHUAC ISD,4,36,CHAMBERS COUNTY,362,26,303,8,0,8,160,-9999999,114,0,0,28,14
STATE,CAMPUS,2014-2015,36901041,ANAHUAC MIDDLE,36901,ANAHUAC ISD,4,36,CHAMBERS COUNTY,291,22,0,10,0,10,154,291,143,0,0,30,26
STATE,CAMPUS,2014-2015,101902101,ANDERSON ACADEMY,101902,ALDINE ISD,4,101,HARRIS COUNTY,698,60,0,156,129,21,586,698,461,0,7,24,10
STATE,CAMPUS,2014-2015,3903120,ANDERSON EL,3903,LUFKIN ISD,7,3,ANGELINA COUNTY,302,-9999999,0,45,-9999999,45,220,5,202,0,-9999999,42,18
STATE,CAMPUS,2014-2015,43905105,ANDERSON EL,43905,FRISCO ISD,10,43,COLLIN COUNTY,684,79,0,59,0,59,71,-9999999,166,-9999999,0,62,18
STATE,CAMPUS,2014-2015,101912105,ANDERSON EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,670,47,0,432,425,17,552,651,593,0,0,39,-9999999
STATE,CAMPUS,2014-2015,101919109,ANDERSON EL,101919,SPRING ISD,4,101,HARRIS COUNTY,604,26,0,123,81,41,374,604,343,9,7,50,8
STATE,CAMPUS,2014-2015,170902101,ANDERSON EL,170902,CONROE ISD,6,170,MONTGOMERY COUNTY,673,5,0,416,376,29,579,673,463,-9999999,-9999999,73,24
STATE,CAMPUS,2014-2015,220901160,ANDERSON EL,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,859,5,0,522,405,116,796,859,706,0,0,46,-9999999
STATE,CAMPUS,2014-2015,227901009,ANDERSON H S,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,2224,205,1106,109,0,100,594,11,718,15,0,147,104
STATE,CAMPUS,2014-2015,246909109,ANDERSON MILL EL,246909,ROUND ROCK ISD,13,246,WILLIAMSON COUNTY,474,18,0,124,108,37,265,467,214,0,0,35,11
STATE,CAMPUS,2014-2015,93901101,ANDERSON-SHIRO EL,93901,ANDERSON-SHIRO CISD,6,93,GRIMES COUNTY,391,18,0,27,0,27,171,391,208,0,0,27,13
STATE,CAMPUS,2014-2015,93901001,ANDERSON-SHIRO JR/SR H S,93901,ANDERSON-SHIRO CISD,6,93,GRIMES COUNTY,432,43,266,15,0,15,161,432,130,-9999999,-9999999,35,25
STATE,CAMPUS,2014-2015,101907146,ANDRE ELEMENTARY,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1235,13,0,383,226,142,968,1223,791,-9999999,7,98,11
STATE,CAMPUS,2014-2015,71902001,ANDRESS H S,71902,EL PASO ISD,19,71,EL PASO COUNTY,1722,164,1163,90,0,61,982,1722,1002,179,0,169,24
STATE,CAMPUS,2014-2015,57910045,ANDREW JACKSON MIDDLE,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,1128,94,0,222,0,196,832,1128,917,-9999999,0,116,21
STATE,CAMPUS,2014-2015,2901002,ANDREWS EDUCATION CENTER,2901,ANDREWS ISD,18,2,ANDREWS COUNTY,39,0,23,-9999999,0,0,11,0,37,0,0,-9999999,0
STATE,CAMPUS,2014-2015,43910140,ANDREWS EL,43910,PLANO ISD,10,43,COLLIN COUNTY,699,230,0,104,0,99,24,0,176,0,0,43,10
STATE,CAMPUS,2014-2015,205902104,ANDREWS EL,205902,GREGORY-PORTLAND ISD,2,205,SAN PATRICIO COUNTY,348,17,0,35,0,34,166,348,214,-9999999,0,38,17
STATE,CAMPUS,2014-2015,227901102,ANDREWS EL,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,657,12,0,458,411,46,640,657,562,0,0,63,11
STATE,CAMPUS,2014-2015,2901001,ANDREWS H S,2901,ANDREWS ISD,18,2,ANDREWS COUNTY,995,43,844,58,0,44,244,995,372,0,0,60,8
STATE,CAMPUS,2014-2015,2901041,ANDREWS MIDDLE,2901,ANDREWS ISD,18,2,ANDREWS COUNTY,924,51,0,88,0,37,326,924,522,0,-9999999,72,11
STATE,CAMPUS,2014-2015,101919003,ANDY DEKANEY H S,101919,SPRING ISD,4,101,HARRIS COUNTY,2855,339,2517,246,0,244,2074,27,1906,-9999999,6,267,43
STATE,CAMPUS,2014-2015,31912117,ANGELA GERUSA LEAL EL,31912,SAN BENITO CISD,1,31,CAMERON COUNTY,505,5,0,309,249,0,406,505,445,-9999999,-9999999,25,-9999999
STATE,CAMPUS,2014-2015,20902001,ANGLETON H S,20902,ANGLETON ISD,4,20,BRAZORIA COUNTY,1926,86,1432,42,0,39,946,0,1060,13,0,154,0
STATE,CAMPUS,2014-2015,20902044,ANGLETON J H SCHOOL,20902,ANGLETON ISD,4,20,BRAZORIA COUNTY,1461,86,0,94,0,86,909,1459,721,8,0,116,0
STATE,CAMPUS,2014-2015,199902104,ANITA SCOTT EL,199902,ROYSE CITY ISD,10,199,ROCKWALL COUNTY,506,38,0,38,0,38,195,505,102,11,-9999999,33,12
STATE,CAMPUS,2014-2015,126902110,ANN BROCK EL AT OAK GROVE,126902,BURLESON ISD,11,126,JOHNSON COUNTY,658,23,0,45,0,42,361,658,355,9,6,63,14
STATE,CAMPUS,2014-2015,71904041,ANN M GARCIA-ENRIQUEZ MIDDLE,71904,SAN ELIZARIO ISD,19,71,EL PASO COUNTY,574,42,326,170,0,150,572,574,344,-9999999,-9999999,49,5
STATE,CAMPUS,2014-2015,57905353,ANN RICHARDS MIDDLE,57905,DALLAS ISD,10,57,DALLAS COUNTY,1351,156,157,688,6,607,1203,1351,1114,0,0,145,31
STATE,CAMPUS,2014-2015,108912045,ANN RICHARDS MIDDLE,108912,LA JOYA ISD,1,108,HIDALGO COUNTY,938,133,146,497,0,486,923,938,712,0,-9999999,72,12
STATE,CAMPUS,2014-2015,97902102,ANN WHITNEY EL,97902,HAMILTON ISD,12,97,HAMILTON COUNTY,377,15,0,22,0,21,209,377,133,0,-9999999,43,44
STATE,CAMPUS,2014-2015,43902001,ANNA H S,43902,ANNA ISD,10,43,COLLIN COUNTY,705,20,658,15,0,15,262,0,222,18,0,56,8
STATE,CAMPUS,2014-2015,43902104,ANNA ISD EARLY CHILDHOOD CENTER,43902,ANNA ISD,10,43,COLLIN COUNTY,344,0,0,73,69,-9999999,184,344,79,8,5,44,0
STATE,CAMPUS,2014-2015,220908120,ANNA MAY DAULTON EL,220908,MANSFIELD ISD,11,220,TARRANT COUNTY,665,24,0,75,0,75,87,0,152,29,-9999999,45,5
STATE,CAMPUS,2014-2015,43902041,ANNA MIDDLE,43902,ANNA ISD,10,43,COLLIN COUNTY,621,25,0,27,0,27,231,0,215,5,-9999999,69,24
STATE,CAMPUS,2014-2015,57905280,ANNE FRANK EL,57905,DALLAS ISD,10,57,DALLAS COUNTY,1137,126,0,676,629,28,984,1137,815,-9999999,-9999999,62,8
STATE,CAMPUS,2014-2015,15808009,ANNE FRANK INSPIRE ACADEMY,15808,JOHN H WOOD JR PUBLIC CHARTER DIST,20,15,BEXAR COUNTY,137,0,0,-9999999,0,-9999999,0,137,13,0,0,20,-9999999
STATE,CAMPUS,2014-2015,108904126,ANNE L MAGEE EL,108904,EDINBURG CISD,1,108,HIDALGO COUNTY,466,7,0,329,329,0,436,466,375,0,0,20,0
STATE,CAMPUS,2014-2015,220908124,ANNETTE PERRY EL,220908,MANSFIELD ISD,11,220,TARRANT COUNTY,342,19,0,76,0,75,170,342,129,6,-9999999,30,8
STATE,CAMPUS,2014-2015,246904101,ANNIE PURL EL,246904,GEORGETOWN ISD,13,246,WILLIAMSON COUNTY,531,5,0,220,128,89,371,531,297,7,5,74,11
STATE,CAMPUS,2014-2015,225902102,ANNIE SIMS EL,225902,MOUNT PLEASANT ISD,8,225,TITUS COUNTY,543,26,0,271,221,18,438,543,418,0,-9999999,37,35
STATE,CAMPUS,2014-2015,57905110,ANNIE WEBB BLANTON EL,57905,DALLAS ISD,10,57,DALLAS COUNTY,669,46,0,376,345,0,625,669,508,-9999999,0,38,-9999999
STATE,CAMPUS,2014-2015,227806017,ANNUNCIATION MATERNITY HOME,227806,UNIVERSITY OF TEXAS UNIVERSITY CHA,13,227,TRAVIS COUNTY,11,0,7,-9999999,0,-9999999,-9999999,0,11,0,0,-9999999,0
STATE,CAMPUS,2014-2015,127901101,ANSON EL,127901,ANSON ISD,14,127,JONES COUNTY,356,16,0,5,0,5,244,356,162,-9999999,-9999999,30,20
STATE,CAMPUS,2014-2015,127901001,ANSON H S,127901,ANSON ISD,14,127,JONES COUNTY,190,14,177,-9999999,0,-9999999,108,190,88,-9999999,-9999999,23,20
STATE,CAMPUS,2014-2015,21902115,ANSON JONES EL,21902,BRYAN ISD,6,21,BRAZOS COUNTY,730,28,0,369,357,17,711,730,599,0,0,49,8
STATE,CAMPUS,2014-2015,57905164,ANSON JONES EL,57905,DALLAS ISD,10,57,DALLAS COUNTY,714,88,0,497,469,-9999999,628,714,559,0,0,43,-9999999
STATE,CAMPUS,2014-2015,127901041,ANSON MIDDLE,127901,ANSON ISD,14,127,JONES COUNTY,168,14,76,5,0,5,110,17,103,-9999999,-9999999,21,14
STATE,CAMPUS,2014-2015,232903104,ANTHON EL,232903,UVALDE CISD,20,232,UVALDE COUNTY,678,27,0,58,51,0,523,678,301,0,-9999999,71,10
STATE,CAMPUS,2014-2015,71906101,ANTHONY EL,71906,ANTHONY ISD,19,71,EL PASO COUNTY,487,14,0,158,111,0,487,487,331,0,0,43,-9999999
STATE,CAMPUS,2014-2015,71906001,ANTHONY H S,71906,ANTHONY ISD,19,71,EL PASO COUNTY,211,23,95,27,0,23,211,211,73,0,0,24,-9999999
STATE,CAMPUS,2014-2015,71906041,ANTHONY MIDDLE,71906,ANTHONY ISD,19,71,EL PASO COUNTY,174,8,52,34,0,28,171,174,97,0,0,19,-9999999
STATE,CAMPUS,2014-2015,101907058,ANTHONY MIDDLE,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1224,47,371,59,0,50,600,6,463,6,-9999999,116,23
STATE,CAMPUS,2014-2015,110901001,ANTON SCHOOL,110901,ANTON ISD,17,110,HOCKLEY COUNTY,241,10,79,11,0,11,177,241,101,-9999999,6,20,-9999999
STATE,CAMPUS,2014-2015,240903053,ANTONIO GONZALEZ MIDDLE,240903,UNITED ISD,1,240,WEBB COUNTY,1260,137,276,489,83,466,1114,1260,889,-9999999,-9999999,95,20
STATE,CAMPUS,2014-2015,71902103,AOY EL,71902,EL PASO ISD,19,71,EL PASO COUNTY,574,27,0,449,423,0,499,574,498,0,0,89,-9999999
STATE,CAMPUS,2014-2015,186902104,APACHE EL,186902,FORT STOCKTON ISD,18,186,PECOS COUNTY,375,-9999999,0,62,48,0,266,375,319,0,0,14,5
STATE,CAMPUS,2014-2015,57916050,APOLLO J H,57916,RICHARDSON ISD,10,57,DALLAS COUNTY,642,45,271,45,0,45,359,-9999999,237,8,-9999999,70,24
STATE,CAMPUS,2014-2015,228905101,APPLE SPRINGS EL,228905,APPLE SPRINGS ISD,6,228,TRINITY COUNTY,119,12,0,0,0,0,68,119,7,0,0,12,0
STATE,CAMPUS,2014-2015,228905001,APPLE SPRINGS H S,228905,APPLE SPRINGS ISD,6,228,TRINITY COUNTY,83,16,51,0,0,0,49,83,24,0,0,17,0
STATE,CAMPUS,2014-2015,220905055,APPLIED LEARNING ACAD,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,299,75,95,37,0,36,163,299,130,0,0,12,11
STATE,CAMPUS,2014-2015,109912001,AQUILLA SCHOOL,109912,AQUILLA ISD,12,109,HILL COUNTY,275,31,92,6,0,6,144,274,128,0,0,22,10
STATE,CAMPUS,2014-2015,101907051,ARAGON MIDDLE,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1548,158,465,67,0,57,473,9,429,9,-9999999,104,34
STATE,CAMPUS,2014-2015,205901001,ARANSAS PASS H S,205901,ARANSAS PASS ISD,2,205,SAN PATRICIO COUNTY,497,15,444,32,0,30,291,497,319,9,0,53,5
STATE,CAMPUS,2014-2015,57916101,ARAPAHO CLASSICAL MAGNET,57916,RICHARDSON ISD,10,57,DALLAS COUNTY,545,73,0,87,0,86,184,0,147,5,0,59,11
STATE,CAMPUS,2014-2015,61902047,ARBOR CREEK MIDDLE,61902,LEWISVILLE ISD,11,61,DENTON COUNTY,894,119,394,33,0,31,152,0,247,-9999999,0,79,30
STATE,CAMPUS,2014-2015,57905105,ARCADIA PARK EL,57905,DALLAS ISD,10,57,DALLAS COUNTY,706,74,0,427,391,-9999999,634,706,522,0,0,30,18
STATE,CAMPUS,2014-2015,5901101,ARCHER CITY EL,5901,ARCHER CITY ISD,9,5,ARCHER COUNTY,252,12,0,6,0,-9999999,116,252,81,-9999999,0,30,12
STATE,CAMPUS,2014-2015,5901001,ARCHER CITY H S,5901,ARCHER CITY ISD,9,5,ARCHER COUNTY,233,25,137,-9999999,0,-9999999,63,0,71,-9999999,0,25,9
STATE,CAMPUS,2014-2015,191901106,ARDEN ROAD EL,191901,CANYON ISD,16,191,RANDALL COUNTY,430,-9999999,0,-9999999,0,-9999999,78,0,59,11,-9999999,31,-9999999
STATE,CAMPUS,2014-2015,61910001,ARGYLE H S,61910,ARGYLE ISD,11,61,DENTON COUNTY,711,97,457,5,0,5,66,0,72,0,0,40,7
STATE,CAMPUS,2014-2015,61910042,ARGYLE INT,61910,ARGYLE ISD,11,61,DENTON COUNTY,295,41,0,-9999999,0,-9999999,30,0,50,0,0,24,16
STATE,CAMPUS,2014-2015,61910041,ARGYLE MIDDLE,61910,ARGYLE ISD,11,61,DENTON COUNTY,347,64,0,-9999999,0,-9999999,32,0,57,-9999999,0,24,8
STATE,CAMPUS,2014-2015,101803041,ARISTOI CLASSICAL ACADEMY,101803,ARISTOI CLASSICAL ACADEMY,4,101,HARRIS COUNTY,406,0,0,26,0,22,75,406,129,0,0,19,-9999999
STATE,CAMPUS,2014-2015,101803001,ARISTOI CLASSICAL UPPER SCHOOL,101803,ARISTOI CLASSICAL ACADEMY,4,101,HARRIS COUNTY,133,0,0,5,0,5,25,133,39,-9999999,0,11,-9999999
STATE,CAMPUS,2014-2015,79907133,ARIZONA FLEMING EL,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,728,12,0,395,139,250,457,727,545,7,-9999999,31,9
STATE,CAMPUS,2014-2015,220802101,ARLINGTON CLASSICS ACADEMY - ARKAN,220802,ARLINGTON CLASSICS ACADEMY,11,220,TARRANT COUNTY,540,0,0,20,0,17,83,39,121,5,0,17,-9999999
